boat_COG	boat_heading	boat_lat	boat_lon	boat_speed	datetime	skiff_COG	skiff_heading	skiff_lat	skiff_lon	skiff_speed
281.84	344.353125073	60.869858333	-147.386286667	0.396	2018-07-26 15:35:51	nan	nan	nan	nan	nan
268.52	344.295931628	60.869856667	-147.386296667	0.381	2018-07-26 15:35:56	nan	nan	nan	nan	nan
262.29	348.128130576	60.869851667	-147.38635	0.525	2018-07-26 15:36:01	nan	nan	nan	nan	nan
306.86	350.553473576	60.86987	-147.386346667	0.329	2018-07-26 15:36:06	nan	nan	nan	nan	nan
334.58	353.824996152	60.869883333	-147.386356667	0.432	2018-07-26 15:36:11	nan	nan	nan	nan	nan
355.5	358.715294171	60.869905	-147.386355	0.669	2018-07-26 15:36:16	nan	nan	nan	nan	nan
8.97	4.22795498984	60.869933333	-147.386348333	0.813	2018-07-26 15:36:21	nan	nan	nan	nan	nan
46.24	6.46204254215	60.869965	-147.38627	0.988	2018-07-26 15:36:26	nan	nan	nan	nan	nan
61.36	7.0989100878	60.869996667	-147.386163333	0.967	2018-07-26 15:36:31	nan	nan	nan	nan	nan
88.89	2.14120607277	60.869998333	-147.386055	1.008	2018-07-26 15:36:36	nan	nan	nan	nan	nan
116.39	1.4762782961	60.869978333	-147.385951667	1.091	2018-07-26 15:36:41	nan	nan	nan	nan	nan
126.89	0.867011759058	60.869948333	-147.385856667	1.24	2018-07-26 15:36:46	nan	nan	nan	nan	nan
129.85	1.93748761455	60.869906667	-147.385745	1.487	2018-07-26 15:36:51	nan	nan	nan	nan	nan
129.25	0.969403903462	60.869865	-147.385625	1.831	2018-07-26 15:36:56	nan	nan	nan	nan	nan
126.79	358.834615249	60.86981	-147.385468333	2.233	2018-07-26 15:37:01	nan	nan	nan	nan	nan
126.49	0.195733934713	60.869748333	-147.385295	2.402	2018-07-26 15:37:06	nan	nan	nan	nan	nan
129.26	2.50852298767	60.86968	-147.38512	2.397	2018-07-26 15:37:11	nan	nan	nan	nan	nan
126.31	2.02949352863	60.869615	-147.384938333	2.598	2018-07-26 15:37:16	nan	nan	nan	nan	nan
125.42	358.83938094	60.869545	-147.384756667	2.454	2018-07-26 15:37:21	nan	nan	nan	nan	nan
125.19	0.0179123527587	60.86947	-147.384563333	2.603	2018-07-26 15:37:26	nan	nan	nan	nan	nan
118.83	358.579226872	60.869396667	-147.384358333	2.675	2018-07-26 15:37:31	nan	nan	nan	nan	nan
120.27	0.606505958506	60.869326667	-147.384141667	2.732	2018-07-26 15:37:36	nan	nan	nan	nan	nan
126.02	4.22726270247	60.869251667	-147.383953333	2.727	2018-07-26 15:37:41	nan	nan	nan	nan	nan
126.57	3.95670332595	60.869171667	-147.383753333	2.665	2018-07-26 15:37:46	nan	nan	nan	nan	nan
117.74	0.893422048488	60.869108333	-147.38354	2.747	2018-07-26 15:37:51	nan	nan	nan	nan	nan
123.78	2.8933025507	60.869055	-147.383353333	2.294	2018-07-26 15:37:56	nan	nan	nan	nan	nan
128.27	359.662450915	60.868988333	-147.383185	2.207	2018-07-26 15:38:01	nan	nan	nan	nan	nan
123.14	4.07182316634	60.86893	-147.383023333	2.248	2018-07-26 15:38:06	nan	nan	nan	nan	nan
121.46	2.31821305164	60.868871667	-147.382868333	2.022	2018-07-26 15:38:11	nan	nan	nan	nan	nan
118.14	3.92294619907	60.868815	-147.382703333	2.264	2018-07-26 15:38:16	nan	nan	nan	nan	nan
120.21	2.82448915696	60.868763333	-147.382523333	2.192	2018-07-26 15:38:21	nan	nan	nan	nan	nan
120.18	6.60696863226	60.868721667	-147.38234	2.274	2018-07-26 15:38:26	nan	nan	nan	nan	nan
115.65	3.30747277374	60.868676667	-147.382173333	2.017	2018-07-26 15:38:31	nan	nan	nan	nan	nan
113.88	7.17062853146	60.868641667	-147.381991667	2.037	2018-07-26 15:38:36	nan	nan	nan	nan	nan
108.5	8.88181029601	60.86861	-147.381771667	2.078	2018-07-26 15:38:42	nan	nan	nan	nan	nan
102.78	8.34838554336	60.868593333	-147.38163	1.929	2018-07-26 15:38:46	nan	nan	nan	nan	nan
107.58	5.32444472825	60.868573333	-147.38144	1.512	2018-07-26 15:38:52	nan	nan	nan	nan	nan
114.34	5.15192684612	60.868548333	-147.381311667	1.512	2018-07-26 15:38:57	nan	nan	nan	nan	nan
108.93	4.1381355936	60.86852	-147.381176667	1.605	2018-07-26 15:39:02	nan	nan	nan	nan	nan
111.17	4.7841255849	60.868493333	-147.381041667	1.595	2018-07-26 15:39:07	nan	nan	nan	nan	nan
107.29	8.07024701427	60.868473333	-147.380895	1.466	2018-07-26 15:39:12	nan	nan	nan	nan	nan
101.29	5.34229030629	60.868455	-147.380745	1.528	2018-07-26 15:39:17	nan	nan	nan	nan	nan
105.48	2.40057628357	60.868431667	-147.380608333	1.461	2018-07-26 15:39:22	nan	nan	nan	nan	nan
115.58	2.78312037027	60.868391667	-147.380446667	2.125	2018-07-26 15:39:27	nan	nan	nan	nan	nan
115.38	3.73428018535	60.868353333	-147.380261667	2.392	2018-07-26 15:39:32	nan	nan	nan	nan	nan
120.79	6.23098354776	60.868295	-147.380035	2.793	2018-07-26 15:39:37	nan	nan	nan	nan	nan
119.32	5.9987324425	60.868233333	-147.379853333	2.706	2018-07-26 15:39:42	nan	nan	nan	nan	nan
117.01	1.92257086228	60.868168333	-147.379636667	2.84	2018-07-26 15:39:47	nan	nan	nan	nan	nan
116.1	0.940080239031	60.868105	-147.379403333	2.701	2018-07-26 15:39:52	nan	nan	nan	nan	nan
117.95	357.175175848	60.868041667	-147.379163333	2.757	2018-07-26 15:39:57	nan	nan	nan	nan	nan
123.67	0.627844749482	60.86796	-147.37891	3.025	2018-07-26 15:40:02	nan	nan	nan	nan	nan
123.93	359.883563875	60.86788	-147.378693333	2.871	2018-07-26 15:40:07	nan	nan	nan	nan	nan
126.5	2.07412854677	60.867795	-147.378473333	3.04	2018-07-26 15:40:12	nan	nan	nan	nan	nan
125.05	357.503510299	60.867711667	-147.37826	2.958	2018-07-26 15:40:17	nan	nan	nan	nan	nan
125.69	350.826786651	60.867631667	-147.37804	3.004	2018-07-26 15:40:22	nan	nan	nan	nan	nan
143.72	343.796906616	60.86754	-147.377853333	2.871	2018-07-26 15:40:27	nan	nan	nan	nan	nan
163.32	340.817368233	60.867421667	-147.37774	2.752	2018-07-26 15:40:32	nan	nan	nan	nan	nan
166.65	341.197472756	60.867295	-147.377673333	2.66	2018-07-26 15:40:37	nan	nan	nan	nan	nan
165.82	342.545202741	60.867168333	-147.377623333	2.763	2018-07-26 15:40:42	nan	nan	nan	nan	nan
162.87	346.821423768	60.867031667	-147.377546667	3.092	2018-07-26 15:40:47	nan	nan	nan	nan	nan
160.38	350.249023657	60.866901667	-147.377446667	2.973	2018-07-26 15:40:52	nan	nan	nan	nan	nan
158.46	353.548824635	60.866778333	-147.377323333	2.943	2018-07-26 15:40:57	nan	nan	nan	nan	nan
146.68	354.502569436	60.86666	-147.377168333	2.912	2018-07-26 15:41:02	nan	nan	nan	nan	nan
143.79	355.045507668	60.866551667	-147.377006667	3.112	2018-07-26 15:41:07	nan	nan	nan	nan	nan
135.5	355.600037687	60.866455	-147.376825	2.932	2018-07-26 15:41:12	nan	nan	nan	nan	nan
137.16	352.24021719	60.866358333	-147.376641667	3.241	2018-07-26 15:41:17	nan	nan	nan	nan	nan
139.08	340.380756929	60.866253333	-147.376458333	2.999	2018-07-26 15:41:22	nan	nan	nan	nan	nan
160.13	330.391799501	60.866143333	-147.376336667	2.521	2018-07-26 15:41:27	nan	nan	nan	nan	nan
185.12	321.418055345	60.866053333	-147.376306667	1.903	2018-07-26 15:41:32	nan	nan	nan	nan	nan
205.15	320.977206164	60.865976667	-147.37633	1.548	2018-07-26 15:41:37	nan	nan	nan	nan	nan
226.19	321.69786589	60.865945	-147.376376667	1.127	2018-07-26 15:41:42	nan	nan	nan	nan	nan
241.94	328.154853081	60.865926667	-147.376455	0.772	2018-07-26 15:41:47	nan	nan	nan	nan	nan
278.01	333.731171053	60.865923333	-147.376506667	0.53	2018-07-26 15:41:52	nan	nan	nan	nan	nan
290.09	338.239351997	60.86593	-147.376556667	0.53	2018-07-26 15:41:57	nan	nan	nan	nan	nan
298.96	336.623691955	60.865938333	-147.376613333	0.643	2018-07-26 15:42:02	nan	nan	nan	nan	nan
304.48	335.32640666	60.865956667	-147.376673333	1.204	2018-07-26 15:42:07	nan	nan	nan	nan	nan
307.67	334.875793741	60.866015	-147.376835	2.058	2018-07-26 15:42:12	nan	nan	nan	nan	nan
301.41	335.074520669	60.866083333	-147.377036667	2.572	2018-07-26 15:42:17	nan	nan	nan	nan	nan
304.2	335.920158732	60.866148333	-147.377246667	2.536	2018-07-26 15:42:22	nan	nan	nan	nan	nan
306.32	337.777749974	60.866236667	-147.377483333	2.85	2018-07-26 15:42:27	nan	nan	nan	nan	nan
310.28	336.684498667	60.866316667	-147.377701667	2.824	2018-07-26 15:42:32	nan	nan	nan	nan	nan
311.95	338.599037868	60.866398333	-147.377898333	3.169	2018-07-26 15:42:37	nan	nan	nan	nan	nan
311.71	339.309932474	60.866483333	-147.378108333	2.953	2018-07-26 15:42:42	nan	nan	nan	nan	nan
312.74	339.103833437	60.866575	-147.378311667	2.845	2018-07-26 15:42:47	nan	nan	nan	nan	nan
315.79	340.783453941	60.866673333	-147.378516667	2.932	2018-07-26 15:42:52	nan	nan	nan	nan	nan
318.24	341.593116799	60.866775	-147.378728333	2.958	2018-07-26 15:42:57	nan	nan	nan	nan	nan
320.02	340.456737584	60.86688	-147.37892	2.999	2018-07-26 15:43:02	nan	nan	nan	nan	nan
318.35	340.281844672	60.866978333	-147.379095	3.071	2018-07-26 15:43:07	nan	nan	nan	nan	nan
318.98	340.984617529	60.86708	-147.379265	2.958	2018-07-26 15:43:12	nan	nan	nan	nan	nan
317.85	340.099443082	60.867191667	-147.379443333	3.298	2018-07-26 15:43:17	nan	nan	nan	nan	nan
319.27	338.762537223	60.867298333	-147.379636667	2.943	2018-07-26 15:43:22	nan	nan	nan	nan	nan
315.45	338.148333907	60.867395	-147.379841667	3.066	2018-07-26 15:43:27	nan	nan	nan	nan	nan
313.26	338.752649738	60.867491667	-147.380045	3.071	2018-07-26 15:43:32	nan	nan	nan	nan	nan
311.7	337.103344425	60.867593333	-147.380283333	3.267	2018-07-26 15:43:37	nan	nan	nan	nan	nan
308.97	338.840305454	60.867681667	-147.38051	3.046	2018-07-26 15:43:42	nan	nan	nan	nan	nan
315.17	340.463558843	60.867771667	-147.380701667	2.963	2018-07-26 15:43:47	nan	nan	nan	nan	nan
309.68	338.737773941	60.867861667	-147.380893333	2.932	2018-07-26 15:43:52	nan	nan	nan	nan	nan
316.89	340.695007638	60.867946667	-147.381056667	2.917	2018-07-26 15:43:57	nan	nan	nan	nan	nan
315.79	340.662923494	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	342.132269824	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	342.618146008	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	344.527148439	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	346.232491081	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	347.084164998	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	350.774059312	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	352.390307062	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	355.493443083	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.715133515	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.427554995772	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.954782245696	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.34866664122	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.15460854042	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	3.55544392459	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.22076538618	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.01934998983	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.404543488595	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.49289934778	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.570423604	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	358.462013157	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	357.285415232	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	355.600037687	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	356.108304255	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	358.310309579	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	356.519267134	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	356.550509762	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	356.016798192	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	356.420505613	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	356.47521353	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	358.379126011	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	358.153368774	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	358.042837697	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.480585886	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.355181899	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.108808829	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.060092346	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.109856801	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.555684981	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.93199056195	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	3.29873341815	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.49360221209	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	3.08925519985	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.95905981968	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.0592398400788	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.572342051521	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.34232875688	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	3.00414885619	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.55437794347	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.5871287587	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.8939320778	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	3.06590252964	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	4.31958157493	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.51243850598	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.52400833311	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	4.91547900418	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.96124580066	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.33907074505	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	3.48519312313	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.39330170678	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.44451568858	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	359.943290814	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.905242922988	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.8677884342	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	3.11587599248	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.1330141218	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.73111034096	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.64948978523	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	4.34288168591	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	2.16631348894	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.403426764182	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	1.33907074505	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
315.79	0.561939836448	60.868043333	-147.38125	2.901	2018-07-26 15:44:02	nan	nan	nan	nan	nan
67.55	0.868678933367	60.868641667	-147.37965	0.37	2018-07-26 15:50:08	nan	nan	nan	nan	nan
78.02	2.61977678865	60.86865	-147.379606667	0.417	2018-07-26 15:50:13	nan	nan	nan	nan	nan
73.68	2.34813799339	60.86866	-147.379565	0.381	2018-07-26 15:50:18	nan	nan	nan	nan	nan
92.03	359.651272887	60.868656667	-147.379555	0.216	2018-07-26 15:50:23	nan	nan	nan	nan	nan
77.22	0.368409459979	60.868658333	-147.379526667	0.381	2018-07-26 15:50:28	nan	nan	nan	nan	nan
68.32	1.93422419942	60.868665	-147.379493333	0.432	2018-07-26 15:50:33	nan	nan	nan	nan	nan
52.49	0.744135583109	60.868675	-147.37947	0.268	2018-07-26 15:50:39	nan	nan	nan	nan	nan
58.88	0.324684912742	60.868678333	-147.379451667	0.252	2018-07-26 15:50:43	nan	nan	nan	nan	nan
67.71	0.582554209924	60.86868	-147.379426667	0.216	2018-07-26 15:50:49	nan	nan	nan	nan	nan
86.2	3.21047371133	60.868681667	-147.37941	0.206	2018-07-26 15:50:54	nan	nan	nan	nan	nan
89.99	3.45182862111	60.868681667	-147.379391667	0.237	2018-07-26 15:50:59	nan	nan	nan	nan	nan
68.91	1.01458588092	60.868683333	-147.379368333	0.201	2018-07-26 15:51:04	nan	nan	nan	nan	nan
90.17	0.664106644382	60.868685	-147.379351667	0.278	2018-07-26 15:51:09	nan	nan	nan	nan	nan
60.22	1.29635950547	60.868691667	-147.379323333	0.314	2018-07-26 15:51:14	nan	nan	nan	nan	nan
71.65	0.482904428771	60.8687	-147.379285	0.293	2018-07-26 15:51:19	nan	nan	nan	nan	nan
80.86	2.59877720579	60.868705	-147.37924	0.391	2018-07-26 15:51:24	nan	nan	nan	nan	nan
71.09	2.5816779651	60.86871	-147.3792	0.324	2018-07-26 15:51:29	nan	nan	nan	nan	nan
79.74	3.44784440759	60.868713333	-147.379153333	0.432	2018-07-26 15:51:34	nan	nan	nan	nan	nan
79.04	1.62675729814	60.86871	-147.379118333	0.427	2018-07-26 15:51:39	nan	nan	nan	nan	nan
85.34	4.31214131619	60.86871	-147.379083333	0.386	2018-07-26 15:51:44	nan	nan	nan	nan	nan
96.57	2.73401788309	60.868716667	-147.379035	0.453	2018-07-26 15:51:49	nan	nan	nan	nan	nan
88.24	0.988521613635	60.868715	-147.37898	0.509	2018-07-26 15:51:54	nan	nan	nan	nan	nan
91.95	1.82078010418	60.868716667	-147.378925	0.494	2018-07-26 15:51:59	nan	nan	nan	nan	nan
112.76	1.84078888316	60.868711667	-147.378873333	0.499	2018-07-26 15:52:04	nan	nan	nan	nan	nan
91.19	3.46676720997	60.86871	-147.378826667	0.52	2018-07-26 15:52:09	nan	nan	nan	nan	nan
91.84	3.46756980676	60.86871	-147.378788333	0.417	2018-07-26 15:52:14	nan	nan	nan	nan	nan
83.86	1.23600385133	60.868713333	-147.37876	0.412	2018-07-26 15:52:19	nan	nan	nan	nan	nan
71.11	359.443524874	60.868718333	-147.378745	0.34	2018-07-26 15:52:24	nan	nan	nan	nan	nan
39.46	0.493621641636	60.868726667	-147.37873	0.381	2018-07-26 15:52:29	nan	nan	nan	nan	nan
38.93	1.04222766396	60.868733333	-147.378715	0.396	2018-07-26 15:52:34	nan	nan	nan	nan	nan
16.04	0.082187156066	60.868736667	-147.378723333	0.211	2018-07-26 15:52:39	nan	nan	nan	nan	nan
11.3	1.12717973188	60.868746667	-147.378723333	0.376	2018-07-26 15:52:44	nan	nan	nan	nan	nan
351.11	2.35509595187	60.868761667	-147.378738333	0.478	2018-07-26 15:52:49	nan	nan	nan	nan	nan
352.26	359.800131857	60.86878	-147.378746667	0.484	2018-07-26 15:52:54	nan	nan	nan	nan	nan
335.55	359.326077458	60.868795	-147.37876	0.463	2018-07-26 15:52:59	nan	nan	nan	nan	nan
357.69	1.5506620115	60.86881	-147.378741667	0.437	2018-07-26 15:53:04	nan	nan	nan	nan	nan
338.23	0.48214331891	60.868815	-147.378755	0.355	2018-07-26 15:53:09	nan	nan	nan	nan	nan
349.2	358.215938298	60.86883	-147.378755	0.396	2018-07-26 15:53:14	nan	nan	nan	nan	nan
355.73	358.655079397	60.868838333	-147.378751667	0.298	2018-07-26 15:53:19	nan	nan	nan	nan	nan
348.45	0.0348033746958	60.868851667	-147.378763333	0.319	2018-07-26 15:53:24	nan	nan	nan	nan	nan
341.68	356.437979948	60.868868333	-147.378778333	0.448	2018-07-26 15:53:29	nan	nan	nan	nan	nan
330.74	351.896662051	60.868891667	-147.378803333	0.55	2018-07-26 15:53:34	nan	nan	nan	nan	nan
315.89	351.92887653	60.86891	-147.378856667	0.653	2018-07-26 15:53:39	nan	nan	nan	nan	nan
307.46	350.715820769	60.86893	-147.378921667	0.767	2018-07-26 15:53:44	nan	nan	nan	nan	nan
301.56	351.284542714	60.868943333	-147.379015	0.916	2018-07-26 15:53:49	nan	nan	nan	nan	nan
296.68	354.41776158	60.868961667	-147.3791	1.013	2018-07-26 15:53:54	nan	nan	nan	nan	nan
295.67	356.506015782	60.868976667	-147.379176667	0.875	2018-07-26 15:53:59	nan	nan	nan	nan	nan
296.26	356.735758388	60.868991667	-147.37921	0.561	2018-07-26 15:54:04	nan	nan	nan	nan	nan
308.12	359.015420882	60.869001667	-147.37922	0.17	2018-07-26 15:54:09	nan	nan	nan	nan	nan
76.34	359.521297492	60.869001667	-147.379201667	0.36	2018-07-26 15:54:14	nan	nan	nan	nan	nan
83.31	0.905242922988	60.869013333	-147.37911	0.643	2018-07-26 15:54:19	nan	nan	nan	nan	nan
95.28	358.858481906	60.869016667	-147.378995	0.875	2018-07-26 15:54:24	nan	nan	nan	nan	nan
93.61	359.838433303	60.869008333	-147.378881667	0.988	2018-07-26 15:54:29	nan	nan	nan	nan	nan
93.92	359.814238698	60.869001667	-147.378781667	0.952	2018-07-26 15:54:34	nan	nan	nan	nan	nan
91.07	1.54406476352	60.868998333	-147.378706667	0.7	2018-07-26 15:54:39	nan	nan	nan	nan	nan
97.06	3.06834668029	60.868991667	-147.378636667	0.694	2018-07-26 15:54:44	nan	nan	nan	nan	nan
93.25	2.72402274924	60.86899	-147.378571667	0.674	2018-07-26 15:54:49	nan	nan	nan	nan	nan
101.24	1.54543369811	60.868985	-147.378515	0.561	2018-07-26 15:54:54	nan	nan	nan	nan	nan
98.78	1.50343698241	60.868976667	-147.37847	0.458	2018-07-26 15:54:59	nan	nan	nan	nan	nan
91.8	1.35719818747	60.868976667	-147.378425	0.437	2018-07-26 15:55:05	nan	nan	nan	nan	nan
88.68	0.414294812518	60.868976667	-147.378386667	0.422	2018-07-26 15:55:09	nan	nan	nan	nan	nan
90.44	1.90009510253	60.868975	-147.378336667	0.514	2018-07-26 15:55:14	nan	nan	nan	nan	nan
74.46	0.575831382227	60.868978333	-147.378291667	0.442	2018-07-26 15:55:20	nan	nan	nan	nan	nan
